Event Name,Time,Operating System,Session Length
App Session,1666421703.335,Android,21.3
App Session,1666421656.912,Android,14
App Session,1666421625.423,Android,23.9
App Session,1666421385.285,Android,49.9
App Session,1666421315.278,Android,15.7
App Session,1666421216.667,iOS,35.7
App Session,1666420857.453,Android,13.4
App Session,1666420581.005,Android,101.9
App Session,1666420537.834,Android,103.2
App Session,1666420431.348,Android,30.2
App Session,1666420257.349,iOS,18.7
App Session,1666420209.886,iOS,48.1
App Session,1666420164.808,Android,109.8
App Session,1666420140.598,iOS,110.1
App Session,1666420110.988,Android,43.6
App Session,1666420053.771,Android,135.3
App Session,1666419992.501,Android,128.2
App Session,1666419963.243,Android,205.6
App Session,1666419655.843,iOS,34
App Session,1666419630.351,iOS,14.5
App Session,1666419405.875,Android,85.6
App Session,1666419335.03,Android,21.7
App Session,1666419151.766,Android,19.7
App Session,1666419092.631,Android,81.4
App Session,1666419074.092,iOS,37.5
App Session,1666419010.891,Android,375.9
App Session,1666418926.828,Android,49.9
App Session,1666418766.885,Android,23.1
App Session,1666418737.379,Android,15.7
App Session,1666418617.723,Android,36.8
App Session,1666418456.436,Android,52.4
App Session,1666418386.167,iOS,13.2
App Session,1666418205.795,Android,138.7
App Session,1666418137.649,Android,19.2
App Session,1666418095.793,Android,114.8
App Session,1666418003.623,Android,14.7
App Session,1666418002.807,Android,47.3
App Session,1666417954.689,Android,34.2
App Session,1666417944.328,Android,12.7
App Session,1666417868.726,Android,12.3
App Session,1666417842.186,Android,30.8
App Session,1666417266.388,Android,29.9
App Session,1666417233.33,Android,15.5
App Session,1666416991.586,Android,18.4
App Session,1666416774.728,Android,12.7
App Session,1666416584.527,Android,10.9
App Session,1666416408.169,Android,15.6
App Session,1666416379.341,iOS,37.9
App Session,1666416362.174,Android,13.7
App Session,1666416160.53,Android,47.1
App Session,1666416071.488,Android,56.7
App Session,1666415951.885,Android,35.7
App Session,1666415558.665,Android,57
App Session,1666415540.876,Android,12.4
App Session,1666415439.84,Android,37.1
App Session,1666415391.982,Android,39.6
App Session,1666415212.072,Android,123
App Session,1666415117.339,Android,27.3
App Session,1666414925.229,Android,10.4
App Session,1666414906.708,Android,13.8
App Session,1666414878.109,Android,26.6
App Session,1666414827.825,Android,14.1
App Session,1666414678.953,Android,22.3
App Session,1666414524.349,Android,26.4
App Session,1666414440.652,Android,25.8
App Session,1666414371.967,Android,72.3
App Session,1666414174.681,Android,21.8
App Session,1666413731.101,iOS,25.7
App Session,1666412895.424,iOS,17.3
App Session,1666412878.054,Android,34.8
App Session,1666412842.8,iOS,11.4
App Session,1666412550.211,Android,30.4
App Session,1666412459.71,iOS,50.8
App Session,1666412435.092,Android,95.9
App Session,1666412360.552,iOS,18.4
App Session,1666412338.53,iOS,18.6
App Session,1666412332.798,Android,14.9
App Session,1666412281.122,Android,35.7
App Session,1666412230.843,Android,12
App Session,1666412141.141,Android,15.5
App Session,1666411966.099,Android,30.5
App Session,1666411830.194,iOS,131.4
App Session,1666411826.93,Android,78.2
App Session,1666411826.348,Android,67.8
App Session,1666411582.351,Android,13.5
App Session,1666411569.665,Android,21.3
App Session,1666411556.493,Android,52.8
App Session,1666411472.903,Android,24.7
App Session,1666411396.467,Android,18.2
App Session,1666411391.587,Android,144.4
App Session,1666411377.681,Android,47.5
App Session,1666411297.851,Android,20.5
App Session,1666411204.159,Android,49.5
App Session,1666411153.333,Android,56.7
App Session,1666411059.699,Android,38
App Session,1666411054.983,Android,122.8
App Session,1666411043.139,Android,51.6
App Session,1666410987.491,Android,40.3
App Session,1666410932.45,Android,41.7
App Session,1666410914.19,Android,30.1
App Session,1666410867.842,Android,30.5
App Session,1666410866.187,Android,83.5
App Session,1666410836.734,Android,30.6
App Session,1666410805.247,Android,30.2
App Session,1666410578.41,Android,33
App Session,1666410543.814,Android,138.4
App Session,1666410509.697,Android,18.3
App Session,1666410418.324,Android,31.7
App Session,1666410408.516,Android,33.4
App Session,1666410385.834,Android,45.9
App Session,1666410231.817,Android,79.1
App Session,1666410006.853,Android,39.7
App Session,1666409928.71,Android,65.8
App Session,1666409549.033,Android,133.7
App Session,1666409389.747,iOS,102.6
App Session,1666409353.753,Android,77.6
App Session,1666409259.09,iOS,41
App Session,1666409113.314,iOS,17.4
App Session,1666409104.153,Android,172.3
App Session,1666409046.279,iOS,30.5
App Session,1666408931.28,Android,34.6
App Session,1666408895.475,Android,29.8
App Session,1666408824.99,Android,156.9
App Session,1666408740.654,Android,49
App Session,1666408619.755,iOS,18.3
App Session,1666408525.4,Android,103.5
App Session,1666408406.992,iOS,26
App Session,1666407566.021,Android,67
App Session,1666407206.484,iOS,23.9
App Session,1666406939.509,iOS,28.9
App Session,1666406674.971,Android,10.3
App Session,1666406479.855,Android,19.6
App Session,1666406263.795,Android,123.9
App Session,1666406054.533,Android,31.1
App Session,1666406011.166,Android,30.6
App Session,1666405978.48,Android,30.8
App Session,1666405941.094,Android,31
App Session,1666405895.834,Android,31.2
App Session,1666405826.999,Android,31.2
App Session,1666405762.592,Android,30.7
App Session,1666405636.549,Android,278.1
App Session,1666405633.482,Android,52.8
App Session,1666405468.276,Android,67.5
App Session,1666405354.552,Android,83.1
App Session,1666405255.903,Android,31.1
App Session,1666405214.91,Android,58.3
App Session,1666405153.992,Android,31.2
App Session,1666405097.404,Android,31.2
App Session,1666405052.972,Android,120.6
App Session,1666404931.264,Android,57.9
App Session,1666404869.592,Android,190.1
App Session,1666404564.456,Android,328.5
App Session,1666404396.93,iOS,58.1
App Session,1666404334.855,iOS,14.9
App Session,1666404233.415,Android,280.6
App Session,1666404009.671,iOS,197.4
App Session,1666403946.274,Android,35.7
App Session,1666403898.539,Android,46.5
App Session,1666402962.761,Android,26.2
App Session,1666402747.29,iOS,29.4
App Session,1666402390.233,Android,178.6
App Session,1666402351.944,Android,125.3
App Session,1666402291.739,Android,197.5
App Session,1666401626.872,Android,199.5
App Session,1666400857.073,Android,105.1
App Session,1666400710.533,iOS,20.4
App Session,1666400381.266,Android,41.8
App Session,1666400196.197,iOS,117.9
App Session,1666400093.023,Android,84.4
App Session,1666399767.247,Android,20.3
App Session,1666399578.364,Android,55.9
App Session,1666399114.716,Android,220.4
App Session,1666398923.293,Android,18.7
App Session,1666398904.241,Android,13.1
App Session,1666398892.243,Android,173
App Session,1666398659.071,Android,41.3
App Session,1666398551.343,Android,146.9
App Session,1666394424.251,Android,31.6
App Session,1666393892.452,Android,19
App Session,1666393105.577,Android,33
App Session,1666393041.309,Android,57
App Session,1666392601.712,Android,23.7
App Session,1666392480.081,Android,114.9
App Session,1666392308.191,Android,62.9
App Session,1666392089.737,Android,133.5
App Session,1666391497.694,Android,15.3
App Session,1666391464.4,Android,121.1
App Session,1666390590.928,Android,19.6
App Session,1666390084.964,Android,81.7
App Session,1666389749.908,Android,52.2
App Session,1666389566.29,Android,16.3
App Session,1666388841.075,Android,210.3
App Session,1666388798.93,iOS,36.6
App Session,1666387102.374,Android,21.4
App Session,1666384617.06,Android,27.7
App Session,1666384505.101,iOS,26.7
App Session,1666383687.412,Android,102
App Session,1666382801.056,Android,21.4
App Session,1666382279.779,iOS,14.2
App Session,1666381942.462,iOS,23.3
App Session,1666381877.996,Android,16.6
App Session,1666380178.591,Android,28.9
App Session,1666379850.866,Android,30
App Session,1666379674.023,Android,46.7
App Session,1666378715.495,iOS,50.4
App Session,1666378662.834,iOS,55.2
App Session,1666378570.527,Android,46
App Session,1666377841.527,Android,27.1
App Session,1666376869.631,Android,14.2
App Session,1666376523.301,iPadOS,238.2
App Session,1666376132.795,Android,23.9
App Session,1666376019.771,Android,50
App Session,1666375943.526,Android,40.7
App Session,1666375927.045,Android,30.9
App Session,1666375841.317,Android,12.4
App Session,1666375765.822,Android,14.7
App Session,1666375390.443,Android,31.1
App Session,1666375349.446,iOS,17.3
App Session,1666375176.483,Android,41.4
App Session,1666374842.395,Android,99
App Session,1666374761.833,iOS,22
App Session,1666374525.199,Android,54.4
App Session,1666374524.477,Android,43.7
App Session,1666374492.158,iOS,28.2
App Session,1666374457.679,iOS,18.6
App Session,1666374438.008,iOS,19
App Session,1666374415.429,iOS,15.8
App Session,1666374302.67,iOS,56.9
App Session,1666374062.441,iOS,10.9
App Session,1666374050.491,iOS,16.5
App Session,1666374026.873,iOS,92.4
App Session,1666373922.116,Android,32.5
App Session,1666373908.161,iOS,111.1
App Session,1666373906.245,Android,75.7
App Session,1666373793.804,iOS,18
App Session,1666373771.431,Android,107.7
App Session,1666373579.999,Android,30.5
App Session,1666373509.145,Android,61.6
App Session,1666373401.897,Android,93
App Session,1666373221.613,Android,99.9
App Session,1666373212.48,iOS,85.2
App Session,1666373060.701,Android,18.3
App Session,1666372899.041,Android,34.6
App Session,1666372825.203,iOS,26.6
App Session,1666372821.871,Android,19.9
App Session,1666372738.717,Android,26
App Session,1666372358.182,Android,35.5
App Session,1666372301.103,Android,41.7
App Session,1666372258.839,Android,27.7
App Session,1666372256.058,Android,78.7
App Session,1666372092.484,Android,30.2
App Session,1666371765.753,Android,25.4
App Session,1666371172.804,Android,60.3
App Session,1666371066.624,Android,32.1
App Session,1666371031.276,Android,26.8
App Session,1666370990.208,Android,52.5
App Session,1666370967.158,Android,11
App Session,1666370955.125,Android,98.6
App Session,1666370937.265,Android,40.7
App Session,1666370933.773,Android,11.8
App Session,1666370819.744,Android,77.7
App Session,1666370704.232,Android,46.4
App Session,1666370700.456,Android,30
App Session,1666370637.998,iOS,18.5
App Session,1666370631.995,Android,59.4
App Session,1666370598.42,iOS,11.1
App Session,1666370476.293,Android,30.7
App Session,1666370432.11,Android,55.4
App Session,1666370426.602,Android,56.9
App Session,1666370331.705,Android,35.7
App Session,1666370153.875,iOS,35
App Session,1666369863.462,iOS,1371.1
App Session,1666369853.251,Android,12.7
App Session,1666369700.395,iOS,29.1
App Session,1666369620.787,Android,82.4
App Session,1666369422.766,Android,15.4
App Session,1666369325.565,Android,15.1
App Session,1666369117.815,Android,46.7
App Session,1666369073.335,Android,44.2
App Session,1666369035.721,Android,175.3
App Session,1666368490.468,iOS,37
App Session,1666368366.569,Android,91.7
App Session,1666368308.492,iOS,56.8
App Session,1666368245.801,iOS,21.3
App Session,1666368129.87,Android,46
App Session,1666368005.322,iOS,344.7
App Session,1666367933.214,Android,24.7
App Session,1666367906.259,Android,18.9
App Session,1666367905.263,iOS,11.4
App Session,1666367884.266,Android,131.8
App Session,1666367704.909,Android,15.6
App Session,1666367685.845,Android,47.6
App Session,1666367658.846,iOS,772.2
App Session,1666367614.619,Android,53.5
App Session,1666367393.712,Android,60.6
App Session,1666367295.177,Android,98.5
App Session,1666367186.881,Android,24.7
App Session,1666367126.979,iOS,39.1
App Session,1666366672.569,Android,99.5
App Session,1666366569.441,Android,47.8
App Session,1666366520.775,Android,42
App Session,1666366176.061,Android,13.1
App Session,1666365996.562,iOS,11.6
App Session,1666365900.878,iOS,42.6
App Session,1666365893.165,Android,16.1
App Session,1666365838.659,Android,56.6
App Session,1666365684.733,Android,21.4
App Session,1666365643.324,Android,10.6
App Session,1666365473.779,iOS,35
App Session,1666365428.189,Android,13.3
App Session,1666364768.917,Android,51
App Session,1666364259.292,Android,37.4
App Session,1666364222.565,Android,77.8
App Session,1666364040.262,Android,85.9
App Session,1666364039.648,iOS,30.6
App Session,1666363932.607,Android,14
App Session,1666363914.252,Android,16.3
App Session,1666363889.381,Android,32.1
App Session,1666363863.248,Android,25.5
App Session,1666363770.94,Android,26.9
App Session,1666363743.601,iOS,52.9
App Session,1666363701.15,Android,12.5
App Session,1666363620.914,Android,65.3
App Session,1666363552.256,Android,93.5
App Session,1666363458.542,iOS,26.7
App Session,1666363405.505,Android,19.2
App Session,1666363358.735,Android,28.4
App Session,1666363246.796,Android,18.7
App Session,1666363068.487,iOS,49.5
App Session,1666362797.297,Android,31.9
App Session,1666362752.664,Android,38.1
App Session,1666362634.462,iOS,11.2
App Session,1666362579.181,iOS,124.7
App Session,1666362570.498,Android,72.7
App Session,1666362529.964,Android,34.2
App Session,1666362466.061,Android,14.5
App Session,1666362247.36,Android,41.8
App Session,1666362190.396,Android,11.3
App Session,1666362188.876,Android,208.4
App Session,1666362081.997,iOS,27.3
App Session,1666361934.039,Android,94.4
App Session,1666361932.039,Android,26.4
App Session,1666361855.309,Android,38.8
App Session,1666361824.527,Android,15.7
App Session,1666361807.688,Android,203.6
App Session,1666361801.299,iOS,35.4
App Session,1666361792.084,Android,55.7
App Session,1666361733.968,Android,30.6
App Session,1666361635.642,iOS,20.1
App Session,1666361306.202,Android,100.6
App Session,1666361275.002,Android,63.2
App Session,1666361167.3,Android,44.2
App Session,1666361095.893,Android,85
App Session,1666360950.087,Android,26.8
App Session,1666360788.291,Android,75.2
App Session,1666360772.264,Android,27.2
App Session,1666360748.618,Android,41.8
App Session,1666360727.648,iOS,136.7
App Session,1666360579.869,iOS,91.2
App Session,1666360406.273,iOS,36.3
App Session,1666360358.486,Android,91.7
App Session,1666360349.435,Android,53
App Session,1666360277.361,Android,45.2
App Session,1666360269.871,Android,72.1
App Session,1666360159.134,Android,30.7
App Session,1666360116.57,Android,105.4
App Session,1666359860.847,Android,13.2
App Session,1666359842.483,Android,22.4
App Session,1666359778.687,iOS,47
App Session,1666359689.505,Android,17
App Session,1666359632.634,Android,16.6
App Session,1666359237.914,Android,15.5
App Session,1666359210.722,Android,15.4
App Session,1666359113.266,iOS,31
App Session,1666359097.55,iOS,14.9
App Session,1666359067.385,iOS,14.3
App Session,1666359050.631,iOS,10.3
App Session,1666358980.426,Android,10.3
App Session,1666358946.611,Android,12.8
App Session,1666358931.297,Android,14.5
App Session,1666358794.243,Android,15.3
App Session,1666358522.603,Android,14.3
App Session,1666358499.581,Android,35.7
App Session,1666358497.922,Android,27.1
App Session,1666358430.156,iOS,85.4
App Session,1666358428.325,Android,39.6
App Session,1666358385.293,Android,246.2
App Session,1666358375.747,iOS,13.1
App Session,1666358326.801,iOS,43.3
App Session,1666358271.473,iOS,55.3
App Session,1666358266.637,Android,22.9
App Session,1666358203.754,iOS,32.3
App Session,1666358191.415,Android,156.5
App Session,1666358176.261,Android,22.6
App Session,1666358135.569,Android,25.1
App Session,1666358071.415,Android,29.7
App Session,1666358043.028,Android,146.9
App Session,1666358010.252,Android,66.7
App Session,1666357884.986,Android,60.7
App Session,1666357547.54,iOS,51.7
App Session,1666357543.332,Android,36.6
App Session,1666357483.712,iOS,156.3
App Session,1666357441.1,Android,25.1
App Session,1666357366.57,iOS,87
App Session,1666357312.201,iOS,80.3
App Session,1666357295.784,Android,15.4
App Session,1666357277.517,Android,36.8
App Session,1666357239.984,Android,62
App Session,1666357228.29,iOS,20.7
App Session,1666357207.476,iOS,420.9
App Session,1666357205.085,iOS,76.6
App Session,1666356987.969,Android,31.4
App Session,1666356891.74,Android,24.2
App Session,1666356815.319,iOS,38.2
App Session,1666356673.854,Android,19.5
App Session,1666356598.678,Android,42.3
App Session,1666356345.853,Android,19.4
App Session,1666356169.426,Android,30.2
App Session,1666356142.262,Android,52.8
App Session,1666356047.54,Android,41.2
App Session,1666355999.862,Android,11.6
App Session,1666355982.844,Android,18.1
App Session,1666355934.468,Android,33.3
App Session,1666355889.205,Android,21.4
App Session,1666355724.181,Android,17.5
App Session,1666355413.049,Android,19.1
App Session,1666355318.879,Android,18.3
App Session,1666355204.648,Android,56.6
App Session,1666355156.642,iOS,149.6
App Session,1666355130.821,Android,14.4
App Session,1666355068.919,Android,16.8
App Session,1666355048.886,Android,55.8
App Session,1666354803.091,Android,21.6
App Session,1666354618.516,Android,41.1
App Session,1666354615.219,Android,37.3
App Session,1666354612.328,Android,14.9
App Session,1666354524.128,Android,81.4
App Session,1666354463.968,iOS,22.4
App Session,1666354123.123,iOS,438.4
App Session,1666352975.061,Android,14.4
App Session,1666352904.643,Android,24.4
App Session,1666352721.582,Android,45.4
App Session,1666352627.292,Android,63.1
App Session,1666352525.397,Android,33
App Session,1666352245.177,Android,44.5
App Session,1666352203.34,iOS,46.9
App Session,1666352148.442,Android,23.5
App Session,1666352124.607,Android,13.1
App Session,1666352015.593,Android,42.6
App Session,1666351924.385,Android,15.7
App Session,1666351596.514,iOS,24.2
App Session,1666351540.148,Android,19.1
App Session,1666351485.409,Android,59.8
App Session,1666351464.266,Android,23.7
App Session,1666351438.099,Android,30.5
App Session,1666351424.04,Android,329.6
App Session,1666351308.294,iOS,44.3
App Session,1666351011.245,iOS,136.8
App Session,1666350995.886,Android,79.3
App Session,1666350977.541,Android,59.7
App Session,1666350965.999,Android,156.2
App Session,1666350781.475,Android,277.1
App Session,1666350565.988,iOS,19.8
App Session,1666350541.423,iOS,15.2
App Session,1666350500.371,Android,258.3
App Session,1666350269.901,Android,79.2
App Session,1666350240.354,Android,75.8
App Session,1666350161.603,Android,142.6
App Session,1666350159.4,Android,107
App Session,1666350120.401,iOS,79.4
App Session,1666350047.778,Android,34.1
App Session,1666350035.51,iOS,30.3
App Session,1666350017.8,Android,168.4
App Session,1666349994.481,iOS,70.5
App Session,1666349975.259,Android,55
App Session,1666349967.12,Android,35.4
App Session,1666349841.529,iOS,81.4
App Session,1666349526.617,iOS,48
App Session,1666349434.602,Android,39.9
App Session,1666349205.209,iOS,23.4
App Session,1666349125.939,iOS,47.8
App Session,1666348975.185,iOS,30.3
App Session,1666348941.605,iOS,34.5
App Session,1666348869.161,iOS,107.2
App Session,1666348762.569,Android,47.7
App Session,1666348757.688,iOS,30.3
App Session,1666348724.461,iOS,84.7
App Session,1666348714.183,Android,17.4
App Session,1666348659.339,iOS,10.5
App Session,1666348633.447,iOS,259.4
App Session,1666348627.005,Android,34.7
App Session,1666348600.247,Android,17.1
App Session,1666348434.849,Android,34.6
App Session,1666348415.38,Android,10.9
App Session,1666348357.016,iOS,65.2
App Session,1666348353.361,Android,44.9
App Session,1666348280.652,iOS,255.8
App Session,1666348147.362,Android,38.8
App Session,1666348096.044,Android,158.7
App Session,1666348048.856,Android,42.2
App Session,1666347998,Android,35.6
App Session,1666347831.175,Android,33.6
App Session,1666347779.318,Android,36.9
App Session,1666347721.207,Android,166.9
App Session,1666347711.325,Android,61.1
App Session,1666347642.886,iOS,36.9
App Session,1666347553.31,Android,22.2
App Session,1666347508.972,iOS,34.6
App Session,1666347498.834,Android,39
App Session,1666347443.74,iOS,40.9
App Session,1666347399.983,Android,10.7
App Session,1666347208.069,iOS,83.2
App Session,1666346944.454,Android,38.2
App Session,1666346544.068,Android,48.9
App Session,1666345884.193,iOS,44.5
App Session,1666345836.203,iOS,45
App Session,1666345803.009,Android,15.1
App Session,1666345684.615,Android,39.1
App Session,1666345351.144,Android,176.6
App Session,1666345201.095,Android,10.1
App Session,1666345173.171,Android,12.1
App Session,1666345135.46,Android,20.3
App Session,1666345060.84,Android,58.4
App Session,1666344925.794,Android,25.7
App Session,1666344705.805,Android,217.7
App Session,1666344583.629,Android,23.8
App Session,1666344365.405,Android,51.3
App Session,1666344136.355,Android,16
App Session,1666344016.783,Android,27.5
App Session,1666343573.285,Android,17.7
App Session,1666343570.456,Android,97.6
App Session,1666343550.849,Android,107.7
App Session,1666343399.343,Android,62.9
App Session,1666343111.485,Android,22.9
App Session,1666342926.129,Android,35.3
App Session,1666342713.094,Android,39.7
App Session,1666342709.108,Android,23.6
App Session,1666342671.883,Android,17.8
App Session,1666342643.799,Android,28.4
App Session,1666342236.276,Android,54.8
App Session,1666341875.681,iOS,34.5
App Session,1666341816.142,iOS,14.5
App Session,1666341781.494,Android,35.2
App Session,1666341754.794,Android,10.9
App Session,1666341670.146,Android,147.2
App Session,1666341570.356,Android,39.2
App Session,1666341433.31,Android,25.8
App Session,1666341398.69,Android,81.5
App Session,1666340857.579,Android,190.2
App Session,1666340826.017,Android,10.8
App Session,1666340746.977,iOS,10.5
App Session,1666340705.811,Android,88.4
App Session,1666340666.985,Android,56.3
App Session,1666340132.297,Android,44.6
App Session,1666339845.581,iOS,15.4
App Session,1666339836.519,iOS,39.8
App Session,1666339819.475,Android,13.3
App Session,1666339781.739,iOS,97.7
App Session,1666339775.158,Android,220.2
App Session,1666339773.144,iOS,38.3
App Session,1666339682.388,iOS,15.9
App Session,1666339665.174,iOS,13.2
App Session,1666339637.932,iOS,12.6
App Session,1666339533.102,Android,20.2
App Session,1666339342.276,Android,96.7
App Session,1666339300.017,Android,21.2
App Session,1666339277.517,Android,27.6
App Session,1666339100.392,Android,261.9
App Session,1666338857.146,Android,40.4
App Session,1666338839.59,iOS,35.7
App Session,1666338797.657,iOS,43.5
App Session,1666338761.47,Android,16.3
App Session,1666338761.102,Android,246.1
App Session,1666338738.881,Android,30.7
App Session,1666338728.559,Android,18.8
App Session,1666338721.985,iOS,41.6
App Session,1666338605.308,Android,52
App Session,1666338537.061,Android,23.9
App Session,1666338508.397,Android,171.5
App Session,1666338492.499,Android,22.9
App Session,1666338440.913,Android,25.7
App Session,1666338312.264,Android,25.4
App Session,1666338265.688,Android,521.4
App Session,1666338115.984,iOS,12.3
App Session,1666337986.888,iOS,46.8
App Session,1666337939.972,Android,15.7
App Session,1666337912.966,iOS,83.4
App Session,1666337911.245,Android,30.4
App Session,1666337844.038,Android,174.6
App Session,1666337705.272,Android,24.9
App Session,1666337595.141,Android,130.7
App Session,1666337594.825,Android,30.5
App Session,1666337520.19,Android,27.2
App Session,1666337479.901,Android,17.5
App Session,1666337117.203,Android,60.2
App Session,1666337069.18,iOS,64.2
App Session,1666337065.394,iOS,27.3
App Session,1666337053.606,Android,84.1
App Session,1666336641.909,Android,15.1
App Session,1666336405.43,Android,83.8
App Session,1666336318.994,Android,90.4
App Session,1666335982.083,iOS,37.4
App Session,1666335592.899,iOS,24.7
App Session,1666335412.683,Android,10.3
App Session,1666334996.874,iOS,18.8
App Session,1666334821.321,Android,16.1
App Session,1666334795.23,iOS,82.3
App Session,1666334788.23,Android,53.7
App Session,1666334676.951,Android,10.7
App Session,1666334589.331,iOS,68.4
App Session,1666334464.014,Android,48.8
App Session,1666334302.96,iOS,15.6
App Session,1666334161.838,Android,17
App Session,1666333968.064,Android,21.9
App Session,1666333954.536,Android,15.4
App Session,1666333666.939,iOS,39.2
App Session,1666333627.353,Android,10.9
App Session,1666333621.991,iOS,102.5
App Session,1666333596.778,Android,90
App Session,1666333546.504,iOS,91.4
App Session,1666333524.216,Android,25.4
App Session,1666333470.722,Android,25.1
App Session,1666333451.708,iOS,10
App Session,1666333396.629,iOS,263
App Session,1666332771.933,Android,85.3
App Session,1666332685.907,Android,15.3
App Session,1666332589.349,Android,15.2
App Session,1666332352.357,Android,13.9
App Session,1666332214.505,iOS,10.7
App Session,1666332017.523,Android,51.9
App Session,1666331981.297,Android,223.6
App Session,1666331796.919,Android,147.8
App Session,1666331673.993,iOS,56.8
App Session,1666331055.284,Android,70.2
App Session,1666331049.171,iOS,17.3
App Session,1666330687.775,Android,11.2
App Session,1666330079.805,Android,24.5
App Session,1666329938.72,Android,302
App Session,1666329929.929,Android,92.5
App Session,1666329828.278,Android,37
App Session,1666329343.617,Android,253.1
App Session,1666329267.393,Android,36
App Session,1666328723.407,Android,99.9
App Session,1666328236.588,Android,54.1
App Session,1666328234.914,Android,66.2
App Session,1666328231.195,Android,84.3
App Session,1666328203.025,Android,12.6
App Session,1666328182.398,iOS,288.9
App Session,1666328160.831,Android,37.5
App Session,1666328050.867,Android,45.2
App Session,1666327859.338,Android,170.4
App Session,1666327850.381,iOS,21
App Session,1666327801.104,iOS,13.1
App Session,1666327324.645,Android,52.4
App Session,1666326674.204,Android,60.5
App Session,1666326244.347,Android,31.3
App Session,1666325306.307,Android,25.3
App Session,1666324963.689,iOS,36.3
App Session,1666324916.054,iOS,42.2
App Session,1666324536.807,Android,19.5
App Session,1666324450.119,Android,16.1
App Session,1666324143.085,iOS,62
App Session,1666324093.073,Android,23.8
App Session,1666323717.727,Android,38.7
App Session,1666323482.745,Android,45.9
App Session,1666323227.368,Android,42.3
App Session,1666323139.61,Android,22
App Session,1666323049.051,Android,13.2
App Session,1666323032.875,Android,95.1
App Session,1666323000.93,Android,40.4
App Session,1666322990.307,Android,11.6
App Session,1666322866.228,Android,26.2
App Session,1666322861.801,Android,72.2
App Session,1666322674.417,Android,40.6
App Session,1666322587.563,Android,22.8
App Session,1666322487.038,Android,37.2
App Session,1666322448.691,Android,26.6
App Session,1666322336.485,Android,14.5
App Session,1666322279.458,Android,32.8
App Session,1666322051.852,Android,37.3
App Session,1666321993.699,Android,20.6
App Session,1666321876.615,Android,10.6
App Session,1666321800.45,Android,48.5
App Session,1666320332.336,Android,28.2
App Session,1666319970.777,Android,92.5
App Session,1666319959.778,iOS,143.7
App Session,1666319847.143,Android,11.4
App Session,1666319807.893,Android,72
App Session,1666319545.993,Android,175.7
App Session,1666319455.581,Android,12.8
App Session,1666319345.895,Android,44.7
App Session,1666319262.732,Android,200.4
App Session,1666319227.684,Android,30.9
App Session,1666319173.035,Android,30.6
App Session,1666319045.341,Android,68.4
App Session,1666318946.378,Android,10
App Session,1666318930.322,Android,69.2
App Session,1666318850.302,Android,134.4
App Session,1666318699.747,Android,132.1
App Session,1666318655.547,Android,29.7
App Session,1666318622.607,Android,49.3
App Session,1666318571.331,Android,31.2
App Session,1666318534.143,Android,31.2
App Session,1666318471.082,Android,60.1
App Session,1666318409.438,Android,311.4
App Session,1666318405.727,Android,354.1
App Session,1666318320.303,Android,30.3
App Session,1666318316.952,Android,13.9
App Session,1666318246.065,Android,106.6
App Session,1666318116.98,Android,41.1
App Session,1666318108.839,Android,322.6
App Session,1666318095.978,Android,351.6
App Session,1666318067.825,Android,67.2
App Session,1666317784.666,Android,90.8
App Session,1666317758.49,iOS,30
App Session,1666317691.666,iOS,71.5
App Session,1666317612.165,iOS,26.1
App Session,1666316885.49,iOS,23.9
App Session,1666315249.382,Android,21
App Session,1666315089.594,Android,10.5
App Session,1666314189.517,Android,37.3
App Session,1666313512.971,Android,36.3
App Session,1666313224.148,Android,122.8
App Session,1666311869.277,Android,96.1
App Session,1666311769.555,Android,46.8
App Session,1666311738.803,Android,38.5
App Session,1666310942.562,Android,74.7
App Session,1666310866.795,Android,59.9
App Session,1666309594.703,Android,79.5
App Session,1666306515.066,iOS,115.6
App Session,1666306372.064,iOS,12.9
App Session,1666305621.429,Android,143.2
App Session,1666305169.807,iOS,23.2
App Session,1666304754.166,Android,11.7
App Session,1666303206.074,Android,98.3
App Session,1666302351.392,Android,47.9
App Session,1666302290.574,Android,375.4
App Session,1666301913.938,Android,43.6
App Session,1666301328.917,Android,10.2
App Session,1666301305.143,Android,31
App Session,1666301171.618,Android,153.7
App Session,1666300974.071,Android,32.2
App Session,1666300876.751,Android,30.6
App Session,1666300843.065,Android,244.3
App Session,1666300289.494,Android,375.8
App Session,1666297325.978,Android,42.2
App Session,1666297200.701,iOS,51.6
App Session,1666297148.797,Android,51.4
App Session,1666294922.396,iOS,10.4
App Session,1666294495.932,Android,54.7
App Session,1666294255.014,Android,66.2
App Session,1666293607.87,Android,20.3
App Session,1666292106.612,Android,24.8
App Session,1666291892.895,Android,12.1
App Session,1666291799.171,Android,162.7
App Session,1666291538.709,Android,84.3
App Session,1666290795.962,Android,83.1
App Session,1666289811.44,Android,27.1
App Session,1666289674.817,Android,11.7
App Session,1666289351.964,Android,47.9
App Session,1666289259.31,Android,33.6
App Session,1666289192.946,iOS,11.4
App Session,1666288875.961,iOS,12
App Session,1666288861.575,iOS,172.5
App Session,1666288861.524,Android,84.6
App Session,1666288754.902,Android,16.8
App Session,1666288514.386,Android,162.3
App Session,1666288377.377,iOS,40.3
App Session,1666288264.579,Android,106
App Session,1666288240.042,Android,100.1
App Session,1666288129.301,Android,24.3
App Session,1666288097.659,Android,203.2
App Session,1666287782.345,Android,59.2
App Session,1666287770.088,Android,75.1
