Event Name,Time,Distinct ID,City,Country,Operating System,Session Length,Duration
AddSupportRequest,1677206990.048,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,26.431
SupportRequests,1677206963.617,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.954
HelpSection,1677206959.663,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.479
FAQCategories,1677206956.184,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,2.118
FAQList,1677206954.067,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,10.539
FAQCategories,1677206943.528,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,4.064
FAQList,1677206939.464,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,17.601
FAQCategories,1677206921.863,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,2.277
HelpSection,1677206919.586,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,20.839
Profile,1677206898.747,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.018
CarDetails,1677206897.728,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,4.285
Profile,1677206893.443,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,2.798
FirmwareUpdateMain,1677206890.643,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,7.262
Profile,1677206883.38,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.604
AlertSettings,1677206881.773,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.135
DrivingAlerts,1677206880.637,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,17.487
AlertSettings,1677206863.15,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.425
GeoFencingList,1677206861.726,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,4.593
AlertSettings,1677206857.132,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.39
SpeedRanges,1677206855.742,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,17.141
AlertSettings,1677206838.601,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,13.822
Profile,1677206824.779,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,4.899
Dashboard,1677206819.817,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,12.418
Dashboard,1677206804.804,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,25.571
Dashboard,1677204329.664,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,113.884
TripsDaily,1677204215.834,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,5.255
TripsDaily,1677204207.829,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,16.929
Dashboard,1677204190.901,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.821
Dashboard,1677204180.682,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.035
Dashboard,1677204148.71,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,12.977
Dashboard,1677203985.933,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.005
TripsDaily,1677203982.985,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,13.336
TripsWeekly,1677203969.648,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.47
Wallet,1677203966.178,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,
Wallet,1677203966.178,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.288
DrivingAlerts,1677203964.843,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,42.006
AlertSettings,1677203922.837,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.167
Profile,1677203921.67,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,0.953
CarDetails,1677203920.711,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.296
Profile,1677203917.415,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,4.322
TripsWeekly,1677203913.041,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,11.022
TripsWeekly,1677203902.019,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,
Dashboard,1677203901.784,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,36.278
Dashboard,1677191719.098,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,63.30999994277954
TripsDaily,1677178803.954,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,34.574
TripsDaily,1677178767.187,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,12.279
Dashboard,1677178754.737,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,7.311
TripParticular,1677178746.529,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,13.387
CarHealthMain,1677167447.996,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,7.700000047683716
CarHealthMain,1677167438.941,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,19.04900002479553
Dashboard,1677167419.802,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,3.183000087738037
Profile,1677167416.504,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,0.690000057220459
CarDetails,1677167416.121,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,
CarDetails,1677167415.783,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,12.36100006103516
Profile,1677167403.401,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,3.890000104904175
Wallet,1677167399.483,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,5.046999931335449
WalletTransactions,1677167398.86,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,0.7259998321533203
Dashboard,1677167394.403,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,57.70100021362305
TripsDaily,1677167336.575,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,6.256999969482422
DrivingAlerts,1677167330.214,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,32.60199999809265
DrivingAlerts,1677167287.387,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,7.992000102996826
DrivingAlerts,1677167274.504,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,21.32799983024597
AlertSettings,1677167253.124,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,0.7850000858306885
SpeedRanges,1677167252.323,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,1.480000019073486
AlertSettings,1677167250.816,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,2.435999870300293
GeoFencingList,1677167248.371,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,8.700000047683716
AddGeoFence,1677167239.609,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,6.552000045776367
GeoFencingList,1677167232.972,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,1.312999963760376
AlertSettings,1677167231.586,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,0.9869999885559082
Profile,1677167230.579,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,1.420000076293945
FirmwareUpdateMain,1677167229.13,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,4.177000045776367
Profile,1677167224.925,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,7.138999938964844
FirmwareUpdateMain,1677167217.719,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,24.9520001411438
Dashboard,1677166757.173,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,2.746000051498413
TripsDaily,1677166754.087,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,
TripParticular,1677166728.169,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,2.251999855041504
TripsDaily,1677166725.772,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,45.22000002861023
Dashboard,1677166680.343,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,67.68499994277954
FirmwareUpdateMain,1677165986.319,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,1.246999979019165
FirmwareUpdateMain,1677165805.282,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,14.22800016403198
Profile,1677165791.026,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,1.335000038146973
Wallet,1677165789.642,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,0.6510000228881836
Profile,1677165788.957,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,0.2460000514984131
FirmwareUpdateMain,1677165788.669,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,2.595000028610229
FirmwareUpdateMain,1677165768.15,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,1.574000120162964
FirmwareUpdateMain,1677165743.551,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,9.937000036239624
FirmwareUpdateMain,1677165631.558,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,7.688000202178955
Profile,1677165623.838,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,2.163000106811523
CarDetails,1677165621.993,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,
CarDetails,1677165621.652,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,1.257999897003174
Profile,1677165620.371,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,5.842000007629395
Dashboard,1677165614.481,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,6.770999908447266
Dashboard,1677165584.503,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,31.90700006484985
Dashboard,1677165549.379,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,10.95499992370605
LiveTracking,1677165538.299,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,16.75600004196167
Dashboard,1677165521.465,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,6.10099983215332
GeoFencingList,1677165515.249,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,6.80400013923645
AddGeoFence,1677165508.381,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,21.91100001335144
AddGeoFence,1677165482.134,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,4.355999946594238
AddGeoFence,1677165474.774,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,0.04799985885620117
GeoFencingList,1677165474.655,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,8.256999969482422
AlertSettings,1677165466.334,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,2.713000059127808
SpeedRanges,1677165463.609,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,16.09299993515015
AlertSettings,1677165447.49,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,3.065999984741211
Profile,1677165444.411,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,4.556999921798706
Wallet,1677165439.799,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,26.41600012779236
WalletViewExpense,1677165437.343,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,6.034999847412109
Dashboard,1677165413.35,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,21.35199999809265
CarHealthMain,1677165391.885,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,24.86100006103516
Dashboard,1677165366.923,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,1.369000196456909
TripsDaily,1677165365.435,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,33.92799997329712
Dashboard,1677165331.412,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,17.68599987030029
LiveTracking,1677165313.579,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,49.61999988555908
LiveTracking,1677164649.607,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,5.665000200271606
Dashboard,1677164640.437,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,3.624000072479248
TripsDaily,1677164636.661,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,7.125
LiveTracking,1677164629.415,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,23.01300001144409
Dashboard,1677161262.653,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,5.096000194549561
Dashboard,1677161255.318,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,1.111999988555908
Dashboard,1677160820.455,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,13.41499996185303
Dashboard,1677160804.264,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,41.25399994850159
Dashboard,1677160761.974,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,64.29299998283386
LoginOTP,1677160697.007,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,5.635999917984009
EnterRegisteredMobileNumber,1677160691.166,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,17.21199989318848
LiveTracking,1677159198.12,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,7.143999814987183
Dashboard,1677159190.888,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,0.007999897003173828
Dashboard,1677156741.818,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,20.68300008773804
Wallet,1677155897.867,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,0.442000150680542
Dashboard,1677155897.376,63f75c1b0cef5dc71dec5f5a::9607ae12-7748-4e95-a028-d89832bb7413,Delhi,IN,Android,,42.96799993515015
Dashboard,1677154771.841,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,3.930000066757202
TripsDaily,1677154767.679,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,90.51300001144409
Dashboard,1677154676.999,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,32.9980001449585
Dashboard,1677151365.583,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,19.78799986839294
Dashboard,1677149123.785,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,4.29200005531311
Dashboard,1677148988.001,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,61.76099991798401
Dashboard,1677147483.331,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,0.1579999923706055
TripsDaily,1677147482.99,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,
TripParticular,1677147482.657,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,43.22099995613098
TripsDaily,1677147439.196,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,4.434000015258789
Dashboard,1677147434.587,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,1.552999973297119
TripsDaily,1677147432.778,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,3.464000225067139
Dashboard,1677147429.133,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,11.75599980354309
TripsDaily,1677147417.116,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,2.849999904632568
Dashboard,1677147414.034,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,6.339999914169312
Dashboard,1677144151.504,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,25.89400005340576
Dashboard,1677141373.141,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,16.44600009918213
Dashboard,1677141325.02,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,29.26999998092651
Dashboard,1677137745.524,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,10.65899991989136
TripsDaily,1677137734.56,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,20.06900000572205
Dashboard,1677137714.294,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,69.39499998092651
Dashboard,1677137636.582,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,61.12700009346008
Dashboard,1677137304.822,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,25.06400012969971
Dashboard,1677133849.989,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,21.1800000667572
Wallet,1677133828.16,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,2.740000009536743
Wallet,1677133828.16,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,
TripsDaily,1677133825.333,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,
Profile,1677133823.149,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,1.169999837875366
Profile,1677133817.166,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,0.5979998111724854
TripsDaily,1677133816.37,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,
TripsDaily,1677133815.55,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,
TripsDaily,1677133804.101,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,10.36300015449524
Profile,1677133793.643,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,5.924999952316284
Notifications,1677133787.683,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,30.63000011444092
Profile,1677133757.042,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,4.078000068664551
CarDetails,1677133753.285,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,
CarDetails,1677133752.894,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,0.1349999904632568
TripsDaily,1677133752.699,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,11.66699981689453
Profile,1677133691.554,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,10.71799993515015
TripsDaily,1677133680.674,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,
TripsDaily,1677133609.177,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,24.73099994659424
Wallet,1677133584.328,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,7.412000179290771
Dashboard,1677133576.784,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,33.84899997711182
EnterRegisteredMobileNumber,1677132920.093,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,4.825999975204468
LoginOTP,1677132915.186,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,6.831000089645386
EnterRegisteredMobileNumber,1677132908.27,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,7.897000074386597
Dashboard,1677132309.188,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Badarkha,IN,Android,,30.53099989891052
TripsDaily,1677132278.382,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Badarkha,IN,Android,,5.447999954223633
Dashboard,1677132272.682,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Badarkha,IN,Android,,15.46599984169006
Dashboard,1677128240.276,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Gurgaon,IN,Android,,16.57800006866455
EnterRegisteredMobileNumber,1677126008.532,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,4.111000061035156
LoginOTP,1677126004.386,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,5.422999858856201
